PackID,CycleNumber,Capacity(Ah),SOH(%),RUL(cycles),Voltage(V),Current(A),DoD(%),Temperature(C),Cell1_V,Cell2_V,Cell3_V,Cell4_V,Cell5_V,Cell6_V,Cell7_V,Cell8_V
1,701,38.31427442,95.78568606,2299,25.53727324,-16.94523792,23.36666667,28.32412787,3.201429721,3.198609481,3.207967639,3.20588982,3.192135175,3.191915275,3.197965005,3.205894697
1,702,38.31102721,95.77756802,2298,25.72588111,-39.48285138,23.4,27.50872002,3.201184459,3.194854797,3.202092149,3.197353516,3.207043892,3.202664467,3.197477775,3.20185215
1,703,38.30777837,95.76944593,2297,25.51547876,-0.300862248,23.43333333,26.49575979,3.210520384,3.195442959,3.203221256,3.199436317,3.203415869,3.19476348,3.200882683,3.208862586
1,704,38.30452792,95.7613198,2296,25.43098464,-17.14992092,23.46666667,29.97499634,3.192503944,3.189364759,3.189668355,3.1906347,3.204762586,3.188753123,3.197616837,3.204946314
1,705,38.30127585,95.75318963,2295,25.4132045,18.76866406,23.5,29.56093734,3.203333272,3.196915528,3.20152739,3.200857163,3.198206072,3.198313322,3.217883419,3.206474487
1,706,38.29802217,95.74505543,2294,25.67272119,-38.08429878,23.53333333,27.10476213,3.219845207,3.196024295,3.199320267,3.189342994,3.193523466,3.215215305,3.195823726,3.21535425
1,707,38.29476687,95.73691718,2293,25.44634848,6.786224904,23.56666667,29.03761242,3.190053102,3.191572248,3.19727015,3.199490001,3.207384698,3.203606163,3.196669478,3.198933474
1,708,38.29150997,95.72877491,2292,25.8105753,35.317939,23.6,25.28459926,3.197447497,3.19268277,3.192896297,3.208223071,3.185374681,3.21293887,3.197256046,3.193819931
1,709,38.28825145,95.72062861,2291,25.35016847,-26.04725863,23.63333333,28.33294704,3.205918074,3.211881733,3.20894106,3.204014816,3.208694908,3.186268019,3.195825356,3.19271064
1,710,38.28499132,95.71247829,2290,25.80357476,-2.26804074,23.66666667,28.81496143,3.20979711,3.196932176,3.206763252,3.204286856,3.193101545,3.195304334,3.210350542,3.193796139
1,711,38.28172958,95.70432396,2289,25.6253221,-32.68624065,23.7,31.07319366,3.200998941,3.19373967,3.197488383,3.199630704,3.193737068,3.192316424,3.202290187,3.193242101
1,712,38.27846624,95.6961656,2288,25.58839443,10.05455298,23.73333333,26.61252616,3.19351474,3.192487575,3.199376736,3.207549613,3.212052229,3.194192655,3.217202486,3.191962361
1,713,38.27520129,95.68800324,2287,25.53460971,4.042534448,23.76666667,25.69896527,3.208668388,3.194226428,3.193032614,3.194041951,3.199580418,3.204639777,3.205358944,3.19244812
1,714,38.27193475,95.67983686,2286,25.64789633,-7.410758063,23.8,26.38822967,3.192082726,3.19266689,3.199109165,3.198318755,3.192398596,3.20215683,3.21810055,3.195962276
1,715,38.26866659,95.67166649,2285,25.59548384,1.710161718,23.83333333,25.5941767,3.196531905,3.204477293,3.19552947,3.205351716,3.194251658,3.214656957,3.2027582,3.195039816
1,716,38.26539684,95.66349211,2284,25.73239623,31.72597268,23.86666667,30.40598324,3.195290466,3.195889602,3.210981997,3.189849992,3.194656467,3.195506716,3.199874496,3.197831122
1,717,38.26212549,95.65531373,2283,25.61370732,-24.29645582,23.9,30.78755073,3.188070177,3.196801419,3.199203595,3.194975217,3.205494204,3.207355267,3.199372906,3.201844333
1,718,38.25885255,95.64713137,2282,25.61803621,-38.19483906,23.93333333,28.57638984,3.182711552,3.196631178,3.208038574,3.196612507,3.194101907,3.218221511,3.214552618,3.203740599
1,719,38.255578,95.63894501,2281,25.55636653,28.93319078,23.96666667,30.1983309,3.209111285,3.182192517,3.193699588,3.196240337,3.198112159,3.196080448,3.17959979,3.203088197
1,720,38.25230187,95.63075467,2280,25.59316653,6.169366591,24,28.24112509,3.204349233,3.21281519,3.193693526,3.193038695,3.178560124,3.197651465,3.207208894,3.195105857
1,721,38.24902414,95.62256034,2279,25.63693621,31.25267644,24.03333333,27.82879903,3.217147559,3.197947241,3.201175938,3.189095175,3.202297763,3.184165442,3.205549584,3.205795425
1,722,38.24574481,95.61436204,2278,25.39477979,7.755617873,24.06666667,27.40053229,3.210874331,3.19184025,3.201284497,3.204510532,3.203538253,3.193077606,3.180864145,3.202775682
1,723,38.2424639,95.60615976,2277,25.43821775,24.8128872,24.1,27.44129622,3.198780003,3.195466635,3.206111563,3.199640644,3.18944644,3.184548382,3.190968294,3.219144098
1,724,38.2391814,95.59795351,2276,25.68919169,-5.626130932,24.13333333,25.2139572,3.205782214,3.201508899,3.198546713,3.198020856,3.209337568,3.196075234,3.204615363,3.197212576
1,725,38.23589731,95.58974329,2275,25.62050385,19.9887945,24.16666667,28.47565857,3.215521253,3.205938308,3.209964455,3.195324722,3.208465089,3.197499381,3.200880279,3.213080381
1,726,38.23261164,95.5815291,2274,25.577922,33.04331735,24.2,27.92739896,3.1916578,3.201625982,3.203504042,3.204160035,3.196393724,3.216690113,3.189640545,3.211671083
1,727,38.22932438,95.57331096,2273,25.60221207,5.769837098,24.23333333,29.3416493,3.209720525,3.21520711,3.187294183,3.193049348,3.211935544,3.184983687,3.187148329,3.196093538
1,728,38.22603554,95.56508886,2272,25.6417098,-25.53718796,24.26666667,28.16834229,3.20153595,3.212737801,3.198517873,3.195134087,3.20249112,3.203756772,3.203529919,3.19857611
1,729,38.22274512,95.5568628,2271,25.53522884,-18.4961908,24.3,27.70713334,3.184359311,3.192659072,3.211362169,3.201496552,3.197419823,3.208945348,3.190959067,3.198197215
1,730,38.21945312,95.54863279,2270,25.50660343,-24.10843385,24.33333333,26.43185255,3.201102067,3.19646898,3.200806103,3.198498449,3.188805256,3.201451823,3.189373186,3.201324921
1,731,38.21615954,95.54039884,2269,25.62350143,-20.25143779,24.36666667,28.12987583,3.210993087,3.197751814,3.190628135,3.198984097,3.193344231,3.204756072,3.19881609,3.213678106
1,732,38.21286438,95.53216094,2268,25.48259527,-15.48676405,24.4,29.32882702,3.209303917,3.198775356,3.205724873,3.196854109,3.200271655,3.197108526,3.206131648,3.211463906
1,733,38.20956764,95.52391911,2267,25.64899033,4.41070294,24.43333333,25.94198982,3.206389186,3.207375493,3.207384267,3.204410047,3.190885711,3.213607772,3.214435287,3.198128963
1,734,38.20626933,95.51567333,2266,25.39568997,7.039330357,24.46666667,28.15745276,3.197034417,3.204899293,3.204406503,3.198384431,3.189999795,3.20244561,3.204411492,3.205806569
1,735,38.20296945,95.50742363,2265,25.72349868,-5.880020221,24.5,28.41947731,3.202794342,3.197831079,3.207952016,3.200526788,3.196280616,3.198554773,3.186032248,3.198542065
1,736,38.199668,95.49916999,2264,25.6567117,9.233662386,24.53333333,26.70748339,3.205507492,3.202718264,3.212165313,3.197896201,3.203898505,3.206341921,3.218742856,3.201158124
1,737,38.19636497,95.49091243,2263,25.63072357,-33.47400595,24.56666667,26.94185865,3.191646503,3.20678343,3.214925819,3.19741961,3.206728652,3.209829824,3.208136524,3.201004468
1,738,38.19306038,95.48265095,2262,25.71792292,-32.97694104,24.6,28.41509953,3.19441221,3.199349764,3.203668804,3.20726578,3.20267156,3.196960736,3.204443037,3.206880681
1,739,38.18975422,95.47438555,2261,25.79985693,-26.25364317,24.63333333,25.95984217,3.20303688,3.193310503,3.198548752,3.207582566,3.188935858,3.183254576,3.212064663,3.204091322
1,740,38.18644649,95.46611623,2260,25.72172441,1.446199843,24.66666667,28.62986269,3.20485384,3.191385464,3.205900225,3.20220199,3.187325379,3.211394267,3.201269467,3.196831328
1,741,38.1831372,95.457843,2259,25.37909509,-22.8804257,24.7,26.38836213,3.196976082,3.183878225,3.204746693,3.202094858,3.198447359,3.210227882,3.188929128,3.19522582
1,742,38.17982634,95.44956586,2258,25.44645076,-17.33724772,24.73333333,29.91313665,3.193199934,3.19776964,3.20053976,3.203440108,3.197224212,3.192981154,3.213488056,3.219293122
1,743,38.17651393,95.44128482,2257,25.52502177,-7.974973106,24.76666667,32.20808994,3.201146293,3.193945757,3.211803633,3.188425943,3.197321813,3.194431064,3.190723716,3.197759806
1,744,38.17319995,95.43299987,2256,25.60313093,24.94928992,24.8,26.45063776,3.193086623,3.200101236,3.200217417,3.195029346,3.197035893,3.198153208,3.206478768,3.198812565
1,745,38.16988441,95.42471103,2255,25.66211908,-38.89102913,24.83333333,28.96157415,3.206597614,3.204686504,3.204572246,3.211102768,3.191044873,3.196214535,3.21410639,3.197941468
1,746,38.16656732,95.41641829,2254,25.51291074,11.95030562,24.86666667,26.69186457,3.17747901,3.198376253,3.201079516,3.179063095,3.210671485,3.1942903,3.202628505,3.198192148
1,747,38.16324866,95.40812166,2253,25.62241201,13.51012248,24.9,29.87371751,3.189693189,3.191435935,3.192519337,3.208685375,3.198819694,3.195825076,3.192523129,3.209569202
1,748,38.15992846,95.39982114,2252,25.50935405,23.89246243,24.93333333,25.72253486,3.21171361,3.209477951,3.203939499,3.20231864,3.190272497,3.198033447,3.194529118,3.185395903
1,749,38.15660669,95.39151674,2251,25.52661786,34.62023512,24.96666667,28.86505617,3.208456347,3.19443336,3.209567535,3.207053971,3.204453744,3.204903073,3.195077489,3.214862801
1,750,38.15328338,95.38320845,2250,25.43120067,-38.38897208,25,26.42861986,3.200345003,3.202415453,3.194807389,3.192550678,3.203818368,3.201740108,3.193685181,3.188492586
1,751,38.14995851,95.37489629,2249,25.48921201,-27.69730356,25.03333333,27.62742774,3.189840615,3.20956907,3.195093969,3.197288732,3.211602722,3.191022796,3.194184041,3.193849865
1,752,38.1466321,95.36658025,2248,25.43779785,30.89370352,25.06666667,26.1441545,3.212944548,3.215947068,3.206012506,3.206267078,3.19535716,3.215578628,3.20214157,3.206824882
1,753,38.14330414,95.35826034,2247,25.48289521,-3.318515025,25.1,29.48023085,3.1991558,3.197855739,3.213304338,3.204317789,3.211611004,3.202042625,3.193213068,3.195333257
1,754,38.13997462,95.34993656,2246,25.72643702,5.167251115,25.13333333,26.49343536,3.200823722,3.194987998,3.191140309,3.209611336,3.195641039,3.201105542,3.202369069,3.195294775
1,755,38.13664357,95.34160892,2245,25.48607213,13.0421763,25.16666667,28.99353567,3.211606396,3.191062866,3.202093002,3.201968942,3.199565963,3.189624699,3.20696654,3.205948085
1,756,38.13331097,95.33327742,2244,25.91588585,14.32532836,25.2,27.38062355,3.194595452,3.205659898,3.202999261,3.189755103,3.193168569,3.209106252,3.202475329,3.195485576
1,757,38.12997682,95.32494205,2243,25.65919815,34.53923227,25.23333333,27.79394973,3.193132193,3.19587685,3.196444164,3.193232296,3.186065887,3.209120106,3.207765069,3.189813956
1,758,38.12664114,95.31660284,2242,25.62218033,39.75595339,25.26666667,28.26596063,3.20109049,3.192782094,3.197907462,3.197241867,3.196577326,3.216023577,3.196477395,3.193533889
1,759,38.12330391,95.30825977,2241,25.49699707,17.61259687,25.3,26.62871559,3.193899349,3.208350216,3.186783181,3.193899017,3.211574583,3.20195189,3.201535376,3.217057172
1,760,38.11996514,95.29991285,2240,25.68403719,-17.02230326,25.33333333,28.3786608,3.201970784,3.194334511,3.197743384,3.190916542,3.210047496,3.204596494,3.208995313,3.209703871
1,761,38.11662484,95.29156209,2239,25.53092346,30.38019218,25.36666667,30.75460222,3.196686314,3.192441977,3.199586295,3.193017911,3.201319655,3.209056775,3.198654883,3.201199961
1,762,38.113283,95.28320749,2238,25.61464118,-36.06232684,25.4,26.59942939,3.199249235,3.206421821,3.194657741,3.18242843,3.203766951,3.207902675,3.203570994,3.194878156
1,763,38.10993962,95.27484905,2237,25.90721014,-21.51353177,25.43333333,30.10925826,3.190919903,3.20395598,3.201131832,3.198993659,3.214579707,3.192425599,3.214200296,3.200254271
1,764,38.10659471,95.26648677,2236,25.58847281,31.7908574,25.46666667,30.69657574,3.185315436,3.198566379,3.207675969,3.19707956,3.188201772,3.198683884,3.193142621,3.203934515
1,765,38.10324827,95.25812067,2235,25.7379128,-19.50467884,25.5,26.53092102,3.206187199,3.191549837,3.194353568,3.20605314,3.193129246,3.191342735,3.190570471,3.202816309
1,766,38.09990029,95.24975073,2234,25.51561883,-22.34791523,25.53333333,25.38090171,3.202473262,3.194527632,3.200040683,3.212217059,3.192207519,3.184386059,3.203640605,3.199116791
1,767,38.09655079,95.24137697,2233,25.59580138,-28.94997655,25.56666667,28.54352962,3.194319799,3.205216642,3.206713801,3.182333776,3.194779217,3.21854013,3.204667239,3.205408829
1,768,38.09319975,95.23299939,2232,25.81249608,28.72894061,25.6,27.01466646,3.209383154,3.200136551,3.206373473,3.205744496,3.204312332,3.197423904,3.201376471,3.195293107
1,769,38.08984719,95.22461798,2231,25.52476395,0.004660735,25.63333333,31.36348579,3.200102514,3.190652073,3.193675008,3.197741504,3.192450357,3.195959862,3.198688592,3.203218099
1,770,38.08649311,95.21623277,2230,25.81749383,13.99145624,25.66666667,28.06265357,3.207594058,3.196289725,3.210680837,3.207508889,3.204032751,3.201229193,3.202552967,3.209496409
1,771,38.08313749,95.20784374,2229,25.68493023,-20.87468927,25.7,26.55604107,3.209788637,3.210679574,3.200330615,3.204439737,3.210748372,3.195010272,3.197452665,3.200128293
1,772,38.07978036,95.1994509,2228,25.53250399,20.64323368,25.73333333,25.93511288,3.20719679,3.207321377,3.198153087,3.187931124,3.201969472,3.192653471,3.18808051,3.189889028
1,773,38.0764217,95.19105425,2227,25.67588893,20.8004436,25.76666667,29.96182893,3.202611048,3.210888299,3.200311156,3.201691045,3.20946316,3.187644361,3.204161411,3.199907282
1,774,38.07306152,95.1826538,2226,25.71670653,-14.99215801,25.8,26.97186885,3.20452846,3.196132129,3.193456502,3.201124071,3.213193531,3.206887281,3.195938458,3.189272224
1,775,38.06969982,95.17424956,2225,25.6746172,-7.145389359,25.83333333,28.07889184,3.186543462,3.210528796,3.192359342,3.197395893,3.210569689,3.187088788,3.211938116,3.197970876
1,776,38.06633661,95.16584151,2224,25.41157303,-23.22477781,25.86666667,29.72044494,3.190811333,3.198021193,3.194219226,3.203526558,3.194814941,3.184706862,3.1982355,3.18914764
1,777,38.06297187,95.15742968,2223,25.51274354,38.12488187,25.9,27.12833497,3.201634559,3.190502957,3.196095898,3.201460702,3.19830033,3.202003442,3.205442297,3.19073653
1,778,38.05960562,95.14901405,2222,25.57029776,11.64820616,25.93333333,27.91732811,3.19948482,3.17336397,3.201978666,3.197593487,3.192132402,3.202525755,3.209381581,3.196191858
1,779,38.05623785,95.14059464,2221,25.59106799,34.76351046,25.96666667,27.97017686,3.192441484,3.201320202,3.189315147,3.194716949,3.209779217,3.200497434,3.184964264,3.185624067
1,780,38.05286858,95.13217144,2220,25.67448065,-15.72915651,26,29.22998412,3.201296686,3.206899125,3.187059028,3.203597701,3.210642748,3.215102872,3.202649782,3.204054421
1,781,38.04949778,95.12374446,2219,25.62132412,22.55127304,26.03333333,29.0633398,3.182934525,3.21679802,3.195396078,3.192532231,3.197958351,3.212093387,3.217664368,3.201003269
1,782,38.04612548,95.11531371,2218,25.43975868,21.26869151,26.06666667,27.60379528,3.207984673,3.200345632,3.191697636,3.211813949,3.19502298,3.212284246,3.210388331,3.20491229
1,783,38.04275167,95.10687918,2217,25.64562374,15.33245215,26.1,28.11456831,3.214631798,3.217858768,3.198598053,3.193529647,3.185085841,3.217957458,3.196482544,3.209080295
1,784,38.03937635,95.09844088,2216,25.67327029,37.25111802,26.13333333,27.33079778,3.194069957,3.212306125,3.194399059,3.190466247,3.198331949,3.195745794,3.204770398,3.199588841
1,785,38.03599952,95.08999881,2215,25.66717485,-8.515573111,26.16666667,25.34029767,3.205021619,3.197671828,3.194679141,3.195331516,3.21635951,3.201801367,3.184129902,3.195838328
1,786,38.03262119,95.08155298,2214,25.72969369,-29.54261411,26.2,28.46368154,3.200774928,3.214763197,3.20822959,3.192626257,3.219346846,3.199750717,3.209970638,3.190759932
1,787,38.02924135,95.07310338,2213,25.70007066,13.73670874,26.23333333,31.40594517,3.180814695,3.188732548,3.173997332,3.216896715,3.201716263,3.192602848,3.203620992,3.201514672
1,788,38.02586001,95.06465003,2212,25.65510161,18.34478404,26.26666667,26.40930555,3.204967467,3.209676251,3.197680631,3.192961286,3.206622202,3.206418662,3.200805886,3.217420434
1,789,38.02247717,95.05619292,2211,25.59158011,6.004845877,26.3,26.60854652,3.196497423,3.192801136,3.203344731,3.194600497,3.203964132,3.193335934,3.196798062,3.215126723
1,790,38.01909282,95.04773206,2210,25.40068469,-23.45456855,26.33333333,26.43269001,3.196755301,3.193609188,3.20936543,3.191591664,3.194456454,3.204612489,3.207507291,3.209763811
1,791,38.01570698,95.03926745,2209,25.65155419,0.356475334,26.36666667,29.3042652,3.194022225,3.204768069,3.196271134,3.195154755,3.209625702,3.195603565,3.202225637,3.201244636
1,792,38.01231964,95.03079909,2208,25.62492252,-15.02482107,26.4,28.80727382,3.191433965,3.207728743,3.204482247,3.184109675,3.202219369,3.193816213,3.208776602,3.188436801
1,793,38.0089308,95.02232699,2207,25.63258946,-5.802677747,26.43333333,27.71463215,3.197148184,3.202896196,3.200434722,3.206103666,3.187852624,3.213215315,3.204201157,3.210877746
1,794,38.00554046,95.01385115,2206,25.44679017,11.61748607,26.46666667,26.34756569,3.206993921,3.199907119,3.189726414,3.195491575,3.212716507,3.211083502,3.1950432,3.177453566
1,795,38.00214863,95.00537157,2205,25.47027322,19.61717942,26.5,28.16627822,3.198298482,3.197698377,3.198001819,3.204228314,3.207009701,3.207922396,3.203565673,3.185593834
1,796,37.99875531,94.99688826,2204,25.72637834,-21.42202473,26.53333333,25.18368017,3.197270402,3.218432718,3.202993734,3.202942557,3.202875888,3.203323037,3.180935103,3.198083805
1,797,37.99536049,94.98840122,2203,25.59525338,-7.573971148,26.56666667,28.25816782,3.199696857,3.210251963,3.200381383,3.186827909,3.203440713,3.193569403,3.190265715,3.193326728
1,798,37.99196418,94.97991045,2202,25.68178008,-18.46707432,26.6,29.56874389,3.204340034,3.21007009,3.20386344,3.205056186,3.203784362,3.200810617,3.205575445,3.180649796
1,799,37.98856638,94.97141596,2201,25.60339821,-24.10947089,26.63333333,25.74784155,3.200888707,3.1916406,3.209303221,3.198822758,3.200247585,3.187959425,3.208134647,3.205018625
1,800,37.9851671,94.96291774,2200,25.60357074,22.6709776,26.66666667,25.2414671,3.204455583,3.193495817,3.193810881,3.201788796,3.194444013,3.203479144,3.182712699,3.196099644
1,801,37.98176632,94.95441581,2199,25.71259406,32.74021555,26.7,30.84298821,3.214374028,3.203515887,3.201334349,3.215881812,3.181312371,3.193477511,3.196790615,3.20686681
1,802,37.97836406,94.94591015,2198,25.53807463,-10.38142515,26.73333333,26.89883265,3.207005251,3.193071946,3.207983635,3.196773482,3.209693117,3.191738858,3.199013507,3.196078661
1,803,37.97496032,94.93740079,2197,25.61153449,20.10231395,26.76666667,30.04470612,3.208448243,3.19581775,3.199660412,3.204054491,3.204362068,3.207095621,3.201688998,3.196654009
1,804,37.97155509,94.92888772,2196,25.54452697,31.75962315,26.8,27.7228042,3.19720241,3.200205379,3.20199674,3.198822627,3.200153627,3.187861969,3.205338842,3.201448898
1,805,37.96814837,94.92037094,2195,25.54786045,27.68993684,26.83333333,27.70848133,3.208014963,3.200001284,3.186092819,3.19713243,3.198400561,3.205943226,3.183437812,3.200329436
1,806,37.96474018,94.91185045,2194,25.56289935,-25.37492892,26.86666667,28.78914286,3.204109402,3.194708097,3.200597024,3.194983708,3.194163417,3.196732641,3.194314464,3.205468946
1,807,37.96133051,94.90332627,2193,25.62665605,36.50335052,26.9,26.40880206,3.194120385,3.19277672,3.214143429,3.20768592,3.185107893,3.193881854,3.201939704,3.202590041
1,808,37.95791935,94.89479839,2192,25.54255017,-9.865884766,26.93333333,28.23849486,3.188076057,3.209268524,3.206601795,3.203855213,3.210853828,3.20361832,3.203588647,3.212461434
1,809,37.95450672,94.88626681,2191,25.75069074,-12.86074711,26.96666667,27.31331905,3.208809757,3.19326794,3.205065561,3.194685857,3.204033236,3.203812908,3.188932262,3.199025235
1,810,37.95109262,94.87773154,2190,25.49264712,-35.00549382,27,25.6231118,3.202122056,3.196509678,3.20251768,3.206447182,3.199755255,3.201796796,3.211067393,3.203785573
1,811,37.94767703,94.86919258,2189,25.5775754,-1.106107672,27.03333333,28.60746773,3.201606594,3.192335365,3.205368208,3.2026412,3.210269915,3.200375028,3.185469868,3.186399033
1,812,37.94425997,94.86064994,2188,25.54723227,-31.27891075,27.06666667,27.52604595,3.205885446,3.195438451,3.203494142,3.200913861,3.198665283,3.19922911,3.193076884,3.199873778
1,813,37.94084144,94.85210361,2187,25.77363735,-20.11681433,27.1,27.71735531,3.195324053,3.197021948,3.197410808,3.198186454,3.207377388,3.198961673,3.208189619,3.21230284
1,814,37.93742144,94.8435536,2186,25.62358657,-14.64459026,27.13333333,25.8217103,3.206839557,3.204275748,3.202614658,3.20692287,3.200714886,3.207876559,3.204912846,3.197121276
1,815,37.93399997,94.83499992,2185,25.72382134,24.70610588,27.16666667,30.86452066,3.207166807,3.20073184,3.199150944,3.196190407,3.201328151,3.207971701,3.20711152,3.20282715
1,816,37.93057702,94.82644256,2184,25.42173276,30.03909203,27.2,29.57808554,3.204797149,3.210173574,3.19880027,3.19107664,3.210409039,3.195761774,3.194477295,3.185630418
1,817,37.92715261,94.81788153,2183,25.63204603,-15.8026946,27.23333333,29.73548059,3.204570264,3.187028379,3.19399793,3.204705894,3.20577537,3.194786367,3.198926773,3.193019244
1,818,37.92372673,94.80931683,2182,25.7067557,28.6958497,27.26666667,27.45019954,3.195612826,3.202129722,3.195986827,3.19804628,3.188282347,3.209063649,3.204080533,3.206343243
1,819,37.92029939,94.80074847,2181,25.60987408,28.57847499,27.3,24.8874708,3.210323403,3.193398297,3.197132844,3.184841325,3.225123383,3.198803317,3.208309823,3.190094711
1,820,37.91687058,94.79217645,2180,25.72785765,21.17207603,27.33333333,31.51525129,3.207971107,3.214860727,3.199517754,3.191912948,3.198889629,3.182185908,3.199696906,3.206567737
1,821,37.9134403,94.78360076,2179,25.53792539,-28.26439088,27.36666667,27.89002449,3.199713939,3.197726884,3.204220545,3.204832199,3.186720755,3.200710584,3.219487881,3.18931987
1,822,37.91000857,94.77502142,2178,25.76912169,15.22582775,27.4,26.65216037,3.199316649,3.215533969,3.208833401,3.195892827,3.201649083,3.199983107,3.194015426,3.199405983
1,823,37.90657537,94.76643842,2177,25.87586777,35.60192517,27.43333333,28.75024283,3.197760271,3.200901992,3.194012935,3.189787054,3.199669754,3.213720946,3.200657623,3.19734725
1,824,37.90314071,94.75785178,2176,25.55645937,14.6032383,27.46666667,30.10081742,3.206032686,3.198733443,3.214944263,3.1999687,3.205603977,3.193963165,3.204024714,3.202200748
1,825,37.89970459,94.74926148,2175,25.5465397,-13.47065207,27.5,27.958509,3.199547951,3.195985938,3.194895759,3.202258821,3.205031513,3.198982698,3.202298143,3.199696683
1,826,37.89626702,94.74066754,2174,25.77440614,0.046345394,27.53333333,30.3014353,3.200788208,3.19839644,3.200143781,3.221584324,3.202493074,3.205162376,3.203504189,3.197897465
1,827,37.89282798,94.73206996,2173,25.78954866,11.65800347,27.56666667,29.94939989,3.210351914,3.19767069,3.208440436,3.197326344,3.19232022,3.20292317,3.191162653,3.204285122
1,828,37.8893875,94.72346874,2172,25.5372568,0.845632698,27.6,26.06251386,3.190446731,3.197447936,3.188546162,3.222593336,3.186768324,3.20007851,3.209146434,3.208291087
1,829,37.88594555,94.71486388,2171,25.54957758,-30.40376466,27.63333333,26.78717781,3.206810737,3.197462173,3.210808712,3.207307129,3.201698397,3.201924646,3.197568619,3.192722784
1,830,37.88250216,94.70625539,2170,25.56618585,-15.03487643,27.66666667,29.72356689,3.209897208,3.210497664,3.192927127,3.198769719,3.198852614,3.199738753,3.200514359,3.207574892
1,831,37.87905731,94.69764327,2169,25.43866594,24.19168244,27.7,23.11729739,3.194022262,3.193229224,3.209892958,3.196298842,3.189895717,3.19611896,3.197359578,3.212439702
1,832,37.87561101,94.68902752,2168,25.48976177,28.91344369,27.73333333,27.73097975,3.20739861,3.209180165,3.206559789,3.207569949,3.194495343,3.198411183,3.192080677,3.198316096
1,833,37.87216326,94.68040814,2167,25.47950311,-29.01599738,27.76666667,25.42450384,3.20547284,3.201076666,3.210491847,3.190868674,3.204001907,3.190013578,3.200753412,3.205922667
1,834,37.86871406,94.67178514,2166,25.50786429,36.19094019,27.8,27.14220316,3.198283979,3.204409013,3.192322141,3.18669048,3.204456237,3.213952082,3.19203164,3.209777553
1,835,37.86526341,94.66315853,2165,25.59583781,-13.69419057,27.83333333,27.46212384,3.200347387,3.189314468,3.190947958,3.200126278,3.196764302,3.189496696,3.186447686,3.193226245
1,836,37.86181132,94.65452829,2164,25.62810577,12.9850991,27.86666667,27.35516012,3.201550472,3.199948794,3.195990096,3.201615098,3.208320214,3.203153012,3.199029531,3.207424576
1,837,37.85835778,94.64589444,2163,25.78606006,20.14601168,27.9,27.00592975,3.192321198,3.198200644,3.198391297,3.190104374,3.196641007,3.183400323,3.215297424,3.19250069
1,838,37.85490279,94.63725698,2162,25.48019752,24.95569877,27.93333333,26.02514143,3.212688913,3.200304676,3.204518913,3.196089602,3.201663438,3.205203917,3.205316419,3.206198187
1,839,37.85144637,94.62861592,2161,25.71811869,35.65997618,27.96666667,32.12544028,3.197053338,3.196157123,3.187246589,3.204185752,3.20865903,3.212927853,3.202441381,3.193868162
1,840,37.8479885,94.61997124,2160,25.57432134,-14.96643616,28,31.36143161,3.186423231,3.208333334,3.185629787,3.197275167,3.198205545,3.199444359,3.200286421,3.20110518
1,841,37.84452919,94.61132297,2159,25.59406435,28.68051636,28.03333333,25.90828152,3.180677094,3.200117247,3.182163395,3.205857745,3.195558999,3.182743706,3.193486363,3.195439397
1,842,37.84106844,94.60267109,2158,25.68097834,-29.46504773,28.06666667,30.84781015,3.209525597,3.201573102,3.20275556,3.209449773,3.199230846,3.206033504,3.205470889,3.189708244
1,843,37.83760625,94.59401562,2157,25.46527336,16.40327251,28.1,27.28096212,3.211783869,3.188637586,3.207338933,3.187863416,3.204809894,3.214895319,3.198296171,3.197949155
1,844,37.83414262,94.58535655,2156,25.64588917,19.35821836,28.13333333,28.23253745,3.20488352,3.197364828,3.21454623,3.201537538,3.197438644,3.195677716,3.192536412,3.19497796
1,845,37.83067756,94.57669389,2155,25.61997426,14.2178593,28.16666667,27.88610687,3.197194613,3.196098887,3.194734598,3.21679073,3.191759239,3.201173061,3.204740168,3.205040864
1,846,37.82721106,94.56802765,2154,25.65909415,-19.81482111,28.2,26.81245245,3.199531143,3.198074379,3.20361238,3.202132173,3.197928329,3.187504971,3.19625661,3.190827599
1,847,37.82374312,94.55935781,2153,25.63470024,29.84345176,28.23333333,29.77093422,3.194662724,3.200265786,3.202869889,3.214243622,3.195700749,3.206197005,3.20244768,3.210367981
1,848,37.82027376,94.5506844,2152,25.89463602,-26.49132293,28.26666667,28.22659576,3.20460983,3.191932149,3.186215632,3.202490094,3.195772392,3.19215749,3.189859378,3.201287804
1,849,37.81680296,94.5420074,2151,25.5234712,-35.70921668,28.3,27.14220744,3.212061662,3.196730621,3.204722162,3.199181869,3.189684943,3.205878491,3.191242464,3.200173013
1,850,37.81333073,94.53332682,2150,25.53628037,17.39719925,28.33333333,25.651739,3.197267837,3.207144619,3.191534792,3.203126959,3.193281621,3.195911158,3.170918398,3.216736789
1,851,37.80985707,94.52464267,2149,25.52522314,-1.961942781,28.36666667,26.39152898,3.204404455,3.19386122,3.191002754,3.19603481,3.205735036,3.184863321,3.198867325,3.214165135
1,852,37.80638198,94.51595495,2148,25.53334275,27.9278416,28.4,25.04551579,3.190928429,3.20064308,3.217626479,3.205057213,3.201007391,3.204053092,3.196793077,3.21039705
1,853,37.80290546,94.50726366,2147,25.52351354,-9.328228715,28.43333333,28.02200239,3.19680536,3.184326547,3.196869575,3.192266124,3.197750448,3.197927328,3.209579386,3.205562342
